countyFIPS,PopulationDensityperSqMile2010,PopulationEstimate2018,#ICU_beds,MedianAge2010,Smokers_Percentage,DiabetesPercentage,HeartDiseaseMortality,#Hospitals
48505,14.0,14190.0,0.0,28.3,17.275487680999998,4.4,148.8,0.0
51520,1370.6,16482.0,0.0,41.3,19.402873656,20.8,241.9,0.0
48283,4.6,7531.0,0.0,30.0,14.495445635,9.5,218.0,0.0
29223,17.8,13122.0,0.0,45.8,23.563565367,10.2,222.8,0.0
06005,64.1,39383.0,6.0,48.2,10.832189668,10.4,159.4,1.0
42031,66.6,38779.0,7.0,39.4,19.408274558,12.6,179.2,1.0
42117,37.0,40763.0,6.0,42.4,18.108960086,10.5,189.9,1.0
26105,58.0,29100.0,6.0,45.1,17.64429208,11.7,165.9,1.0
48017,8.7,7027.0,0.0,32.5,16.253688372,5.4,173.4,1.0
21081,95.6,25121.0,0.0,35.3,23.13007571,12.6,245.9,1.0
36035,112.1,53591.0,8.0,41.8,18.383444989,10.4,209.9,1.0
51155,109.0,34066.0,8.0,44.1,16.465240314000003,11.8,208.4,1.0
21033,37.7,12715.0,0.0,42.6,19.740688937,12.3,238.1,1.0
48047,7.7,7114.0,0.0,37.7,18.203002328,10.6,202.9,0.0
19143,16.2,6040.0,0.0,43.5,15.741509647,5.4,140.3,1.0
18165,63.1,15479.0,6.0,41.9,18.933214482,14.2,243.6,1.0
48069,9.0,7665.0,0.0,33.9,14.093096116,16.9,188.4,1.0
06009,44.7,45602.0,0.0,49.2,10.951935640999999,8.3,171.8,1.0
08051,4.7,17246.0,0.0,34.3,14.971350569,2.5,107.0,1.0
17193,29.6,13665.0,0.0,45.2,15.989555680999999,3.6,188.9,0.0
13173,54.4,10340.0,0.0,33.4,20.48389383,32.3,190.6,1.0
27055,34.5,18578.0,0.0,43.8,13.997962127000001,5.3,139.4,0.0
18111,35.5,14011.0,0.0,42.4,20.730308579000003,14.4,178.8,0.0
21133,72.6,21899.0,6.0,40.9,26.006925731,16.6,272.1,1.0
40069,17.0,10949.0,0.0,39.6,20.661868355,14.2,262.1,1.0
54057,86.1,26940.0,4.0,42.3,21.169329249,11.2,192.7,1.0
05099,14.6,8326.0,0.0,41.6,21.285822663,11.6,247.6,0.0
13317,22.6,9876.0,0.0,43.4,19.177247049,17.5,235.4,1.0
18121,39.0,16927.0,0.0,41.3,22.048812947,6.6,213.5,0.0
27045,24.2,21058.0,0.0,42.8,15.354900223,6.6,134.1,0.0
51159,48.3,9038.0,0.0,43.5,18.876946027,13.4,159.0,0.0
51193,76.1,17830.0,0.0,46.6,17.076270559,13.8,155.7,0.0
27143,25.9,15028.0,0.0,40.3,14.099158834,7.5,132.4,1.0
51073,169.2,37349.0,7.0,42.6,16.135381696,10.3,154.4,1.0
13283,34.5,6809.0,0.0,36.8,18.280485085,8.1,200.6,0.0
48337,21.2,19596.0,0.0,43.6,15.19165216,9.9,231.9,1.0
51141,38.3,17673.0,0.0,46.8,17.926821561,13.5,207.1,0.0
35055,15.0,32835.0,6.0,45.2,16.331722041,4.3,107.4,1.0
48007,91.9,23792.0,0.0,49.0,14.157452328,15.4,185.0,0.0
16029,4.0,7060.0,0.0,37.7,12.887869732999999,11.3,162.3,1.0
27001,8.9,15902.0,4.0,51.7,15.171758613,10.6,135.7,1.0
31013,10.5,10772.0,0.0,41.3,15.51019114,9.2,158.9,1.0
31145,15.4,10726.0,0.0,41.8,15.624922462999999,7.1,164.3,1.0
06109,24.9,54539.0,6.0,47.3,11.343019399000001,7.3,167.0,1.0
21103,53.9,16106.0,0.0,40.6,20.796786820999998,8.6,173.2,0.0
51075,77.2,23244.0,0.0,45.2,13.341810100999998,7.3,147.7,0.0
55129,20.0,15878.0,0.0,47.7,16.332521395,9.3,164.7,2.0
16059,1.7,7961.0,0.0,49.7,15.235695687,7.1,131.8,1.0
13243,18.0,6833.0,0.0,42.8,21.368224221,9.4,183.7,1.0
24029,72.9,19383.0,6.0,45.6,13.018311908,8.6,159.6,1.0
27101,12.4,8276.0,0.0,46.8,13.801239190999999,7.0,137.5,1.0
31023,14.4,8058.0,0.0,44.3,13.648212120999998,7.3,133.7,1.0
39121,36.8,14354.0,0.0,48.6,17.192075199999998,8.9,169.5,0.0
01063,14.0,8233.0,0.0,41.8,24.632818706,11.3,267.6,1.0
20013,17.5,9598.0,0.0,41.9,17.149773376,11.3,168.4,1.0
29181,22.4,13401.0,0.0,42.1,23.853623931999998,16.5,248.5,0.0
48357,11.1,9947.0,0.0,31.8,14.624651397000001,18.4,321.9,1.0
42059,67.2,36506.0,0.0,41.1,18.917845778,9.2,218.2,1.0
18009,77.3,11930.0,0.0,42.4,19.708925344,20.9,187.5,1.0
30021,3.8,8680.0,3.0,43.5,14.454886166,6.9,111.3,1.0
53065,17.6,45260.0,0.0,45.0,14.784734389,8.2,143.1,2.0
05101,10.2,7805.0,0.0,46.0,19.007814468,7.8,237.8,0.0
26151,44.8,41182.0,0.0,42.8,17.897339222,10.2,232.9,3.0
30001,1.7,9404.0,0.0,42.0,14.612203465999999,6.2,155.3,1.0
19107,18.2,10225.0,0.0,43.8,15.326639467,4.8,173.6,1.0
28157,14.6,8792.0,0.0,37.5,24.531975615,11.7,277.3,1.0
37005,47.5,11161.0,0.0,45.9,17.205321828,8.1,161.9,1.0
06051,4.7,14250.0,2.0,37.2,11.936718182,5.1,136.2,1.0
16079,4.9,12796.0,0.0,46.2,14.822053197999999,7.0,177.4,1.0
37115,46.2,21763.0,0.0,43.3,16.834797645,5.1,179.2,0.0
30067,5.6,16736.0,4.0,45.4,14.084042822999999,5.6,128.0,1.0
46123,3.5,5478.0,0.0,45.3,17.335888914,8.3,183.4,1.0
29121,19.4,15153.0,0.0,42.3,19.633450269,6.4,206.9,1.0
13191,33.8,14340.0,0.0,44.4,17.193408145,12.1,121.9,0.0
28069,13.7,10027.0,0.0,38.5,22.712817189000003,15.9,227.5,1.0
31045,6.6,8716.0,0.0,33.0,14.954954992000001,6.7,170.1,1.0
42093,140.3,18240.0,42.0,43.9,16.113048592000002,7.9,160.0,1.0
21229,39.4,12084.0,0.0,40.7,20.010615637,13.7,178.0,0.0
37121,70.4,15000.0,0.0,45.7,15.701850892000001,14.0,183.1,1.0
17185,53.5,11549.0,4.0,42.0,15.892883900000001,10.3,183.9,1.0
20011,23.9,14653.0,0.0,38.2,18.779734489000003,9.8,196.2,0.0
51570,2315.4,17833.0,0.0,41.9,16.608089783,8.7,192.3,0.0
21065,58.0,14198.0,0.0,41.3,25.155351863000003,15.4,257.8,1.0
42035,44.2,38684.0,10.0,38.5,18.559983714,7.9,184.4,2.0
29073,29.4,14705.0,0.0,45.0,18.452025075,8.6,177.0,1.0
19089,20.2,9187.0,0.0,42.1,16.004380924,5.9,172.6,1.0
26051,51.2,25337.0,0.0,47.7,17.691331210999998,15.3,215.7,1.0
37137,39.1,12670.0,0.0,48.3,15.961985424000002,12.0,170.2,0.0
29067,16.8,13373.0,0.0,45.0,22.186456977,14.8,192.4,0.0
40127,8.3,11179.0,0.0,44.3,20.577309652,10.8,308.8,1.0
46067,9.0,7380.0,0.0,46.8,13.280606215999999,7.4,176.5,2.0
51145,107.8,29189.0,0.0,41.6,14.104945857,15.4,149.7,0.0
29079,23.6,9914.0,0.0,41.6,19.857453450999998,8.9,213.1,1.0
19093,16.4,6841.0,0.0,44.8,15.76016834,5.8,143.4,1.0
02185,0.1,9872.0,0.0,35.1,23.85108657,8.4,207.6,1.0
35053,2.7,16735.0,0.0,36.9,18.801987015,14.7,169.9,1.0
31107,7.9,8419.0,0.0,46.6,13.487088934,7.5,150.4,1.0
08097,17.7,17950.0,4.0,42.0,12.266772787,1.5,56.3,1.0
19135,18.4,7790.0,0.0,42.1,17.532521829,10.3,200.4,1.0
19173,11.9,6191.0,0.0,44.6,16.471293774,9.3,200.9,0.0
21219,33.3,12311.0,0.0,37.1,22.231141908,10.0,198.9,0.0
46085,2.3,3821.0,0.0,36.1,21.09641194,10.8,157.7,0.0
48281,27.6,21229.0,0.0,41.0,14.280502670999999,4.5,167.0,1.0
51011,44.9,15841.0,0.0,42.8,17.134619679,15.6,208.7,0.0
08119,41.9,25083.0,0.0,47.0,12.294382438,4.6,146.8,1.0
33009,52.2,89786.0,54.0,41.2,13.236828867,5.6,142.5,5.0
46129,7.7,5587.0,4.0,47.2,15.002761915999999,11.2,176.8,1.0
13315,24.5,8812.0,0.0,39.7,20.172089211,21.8,223.0,0.0
20029,13.3,8729.0,0.0,42.2,17.839037244,8.3,166.1,1.0
40085,18.3,10134.0,0.0,40.7,17.281335998,12.1,200.6,1.0
21147,42.9,17408.0,0.0,37.9,31.877699897,13.3,246.9,0.0
27065,31.1,16207.0,4.0,42.1,17.718065012,6.9,133.4,1.0
31081,16.8,9280.0,0.0,42.3,12.539783362,7.6,138.2,1.0
21005,106.1,22663.0,0.0,38.4,19.132271599,13.3,183.4,0.0
29089,21.9,10137.0,0.0,39.2,19.628655533,5.8,197.9,0.0
29013,20.4,16320.0,0.0,41.3,19.935364700999997,9.3,226.6,1.0
51131,58.6,11735.0,0.0,47.8,17.676130785,11.4,211.4,0.0
42127,72.8,51276.0,8.0,45.9,17.335412959,10.8,211.7,1.0
08039,12.5,26282.0,0.0,43.8,12.732064686,4.8,115.2,0.0
29065,20.8,15441.0,0.0,43.0,22.088572976,11.1,221.6,1.0
30027,2.7,11113.0,0.0,47.8,14.649975433,9.1,165.9,1.0
55051,7.8,5676.0,0.0,51.0,16.224886653,6.9,180.4,0.0
51127,87.9,22391.0,0.0,42.4,14.388620800000002,7.5,160.4,0.0
42065,69.3,43641.0,5.0,43.0,18.819811687999998,11.4,180.2,2.0
06093,7.2,43724.0,4.0,47.0,14.066326017,10.3,184.7,2.0
37173,26.5,14245.0,0.0,40.8,21.858117803000003,11.0,178.9,2.0
48391,9.6,7032.0,0.0,43.0,13.956368872999999,8.5,178.5,1.0
56045,3.0,6967.0,0.0,42.3,16.693133565,7.2,149.3,1.0
21053,52.1,10206.0,0.0,41.6,23.363064999000002,12.2,273.8,1.0
27043,20.4,13758.0,4.0,46.0,14.491273754000002,6.2,151.5,1.0
27151,13.2,9345.0,0.0,44.4,15.211126052000001,11.1,128.2,2.0
49023,3.0,11555.0,0.0,29.3,10.299850982,6.9,163.0,1.0
41033,50.4,87393.0,12.0,47.3,16.984629228,8.6,135.4,1.0
56003,3.7,11881.0,0.0,41.8,15.608200287999999,11.1,173.8,2.0
30077,3.0,6968.0,0.0,45.1,17.886785776,9.8,156.7,1.0
31099,12.6,6544.0,0.0,43.3,14.92266342,7.9,162.7,1.0
41009,75.1,52377.0,0.0,41.3,15.148181216,10.0,148.4,0.0
13149,40.0,11879.0,0.0,39.1,17.541173128,18.3,212.9,0.0
26029,62.3,26244.0,0.0,45.5,15.422152828,9.7,172.4,1.0
48399,10.0,10234.0,0.0,42.3,15.016094594,12.1,186.9,2.0
51079,117.8,19779.0,0.0,39.3,17.226102334,5.6,132.6,0.0
42067,63.0,24704.0,0.0,40.9,18.073713423,10.0,160.3,0.0
19073,16.4,8981.0,4.0,45.6,14.845694692999999,16.2,195.7,1.0
54097,68.4,24415.0,4.0,40.9,23.769313059,12.6,199.7,1.0
21097,61.5,18778.0,6.0,40.7,20.025317066,8.3,232.4,1.0
29039,29.5,14165.0,0.0,44.9,22.519250331,5.5,241.0,1.0
31041,4.3,10840.0,0.0,45.4,14.799182332,8.3,138.3,2.0
36019,79.1,80695.0,21.0,39.1,16.753447369,10.3,167.2,1.0
47127,49.2,6411.0,0.0,43.3,18.721635149,11.3,221.6,0.0
48127,7.5,10308.0,0.0,35.7,17.068464543,4.8,218.2,1.0
29111,20.2,9855.0,0.0,38.7,19.619468805,15.7,255.3,0.0
40105,18.6,10218.0,0.0,42.0,20.137981360999998,16.5,241.7,1.0
48405,16.7,8232.0,0.0,47.1,16.721798038,20.3,187.7,1.0
54043,49.7,20599.0,0.0,41.2,23.561989525999998,17.1,187.9,0.0
21027,35.4,20388.0,0.0,41.6,22.295189447,10.4,200.2,1.0
33001,150.1,61022.0,10.0,44.7,14.268955146,6.9,160.2,1.0
13269,23.6,8039.0,0.0,39.7,21.631127238,7.4,213.8,0.0
08107,10.0,25733.0,4.0,38.9,14.35470545,2.9,99.4,1.0
20181,5.7,5899.0,0.0,42.1,15.691175507999999,17.7,156.0,1.0
13183,36.1,18998.0,0.0,30.6,19.516502065,9.7,217.2,0.0
20151,13.1,9378.0,6.0,40.9,15.79505287,6.9,167.6,1.0
39019,73.1,27081.0,0.0,43.1,18.369949889,11.4,173.7,0.0
46101,12.5,6579.0,0.0,40.5,16.640406447,11.2,146.3,1.0
08083,12.6,26158.0,4.0,42.9,15.905568407,10.1,144.2,1.0
26165,57.9,33466.0,6.0,40.9,19.451624054,11.1,192.9,1.0
38073,6.3,5237.0,0.0,45.2,14.627159989,12.5,135.6,1.0
19133,13.3,8679.0,0.0,47.5,16.765591379,11.4,194.7,1.0
48389,5.2,15695.0,0.0,35.4,14.629754016,7.6,217.1,1.0
56015,6.0,13376.0,0.0,43.6,16.09760664,9.4,159.9,1.0
41027,42.8,23428.0,4.0,38.0,14.825855397,4.6,138.8,1.0
51595,859.8,5121.0,7.0,37.9,23.625174335,10.0,222.4,1.0
54009,269.8,22203.0,0.0,44.8,19.887525816,15.4,215.0,0.0
31139,12.7,7142.0,0.0,42.2,14.582861604000001,9.1,159.4,2.0
41011,39.5,64389.0,12.0,47.3,16.724625826,9.8,152.2,3.0
49027,1.9,13006.0,0.0,33.7,9.2876296808,10.0,138.5,2.0
30095,5.1,9534.0,0.0,45.7,13.448808168,6.6,149.3,1.0
51099,131.3,26575.0,0.0,36.6,15.545891693,12.4,126.4,0.0
13193,36.8,13143.0,0.0,38.2,21.561396529,15.8,226.8,0.0
26143,47.1,23884.0,0.0,53.3,17.271285617,9.5,248.2,0.0
48133,20.1,18322.0,0.0,42.7,15.130464025999999,4.2,215.4,1.0
23025,13.3,50592.0,4.0,43.6,19.094503389,9.3,191.0,2.0
29203,8.4,8189.0,0.0,43.4,23.755264188,11.1,219.2,0.0
20189,7.9,5559.0,0.0,34.4,16.42286594,10.2,156.5,1.0
29085,24.1,9509.0,0.0,53.0,20.417093638,6.8,182.1,0.0
51027,47.9,21221.0,12.0,43.8,20.401063671,8.3,246.2,1.0
27113,22.6,14178.0,0.0,38.9,14.438097147,7.2,136.4,1.0
36057,124.6,49455.0,8.0,40.8,16.537127488,9.4,219.8,1.0
45065,28.5,9410.0,0.0,50.0,16.77162927,11.6,159.3,0.0
54029,371.3,29094.0,10.0,45.3,22.478587277,13.1,232.7,1.0
05109,18.8,10673.0,0.0,40.2,20.061536848,12.1,247.3,0.0
17153,30.9,5463.0,0.0,43.2,19.371424094,17.0,252.4,0.0
19001,13.5,7063.0,0.0,45.3,15.583571389000001,9.4,172.4,1.0
29149,13.8,10541.0,0.0,45.4,21.631621186,6.5,239.8,0.0
46077,6.2,4919.0,0.0,47.1,12.870783122999999,6.9,145.5,1.0
20115,13.4,11950.0,0.0,44.6,15.40289266,5.3,155.9,2.0
28063,14.9,7106.0,0.0,37.6,26.538028629,14.3,310.7,1.0
20167,7.9,6907.0,0.0,46.5,15.774991540999999,9.8,150.9,1.0
49029,15.5,12045.0,0.0,32.0,8.3386156767,3.4,158.7,0.0
41007,44.7,39764.0,4.0,43.2,15.125297774000002,6.2,144.1,2.0
42047,38.6,30169.0,0.0,45.1,17.313272262,8.0,182.3,1.0
21169,34.9,10030.0,0.0,40.7,24.082175302,10.1,224.1,0.0
26133,41.5,23341.0,4.0,41.8,19.221273784,8.9,204.3,1.0
05117,13.5,8074.0,0.0,44.5,18.546803799,11.8,230.5,0.0
16063,4.3,5360.0,0.0,32.0,14.777171409000001,11.3,117.7,0.0
19137,25.3,10003.0,8.0,44.6,17.451325938,11.0,197.0,1.0
20171,6.9,4897.0,0.0,41.4,15.499736414000001,8.2,118.3,1.0
21221,32.5,14643.0,0.0,44.2,20.149778402,10.2,170.1,1.0
53009,41.1,76737.0,19.0,49.0,14.095649542,8.6,136.9,2.0
05025,14.5,8018.0,0.0,40.2,19.038559786,14.6,276.4,0.0
08029,27.1,30953.0,6.0,45.6,14.599282442,7.0,154.4,1.0
20003,14.0,7878.0,0.0,42.1,17.219215167999998,9.3,187.3,1.0
08099,7.7,12164.0,0.0,36.7,15.038081079000001,10.8,147.4,1.0
51678,2820.3,7136.0,0.0,22.8,16.829293082,7.2,178.9,1.0
29033,13.4,8743.0,0.0,42.1,19.857264146,18.5,235.1,1.0
36045,91.6,111755.0,10.0,32.6,16.019146826,11.8,188.2,3.0
40093,7.9,7644.0,0.0,43.7,15.39629737,7.8,211.4,1.0
54063,28.6,13280.0,0.0,45.0,22.564369241999998,14.8,173.0,0.0
54103,46.3,15270.0,5.0,44.8,24.046389495,17.4,219.1,1.0
48457,23.5,21696.0,0.0,42.1,15.101168377,5.3,224.9,1.0
54077,51.7,33839.0,0.0,42.0,21.269048344,12.8,194.5,1.0
37187,38.0,11859.0,0.0,44.0,18.811718772,14.2,183.6,1.0
48043,1.5,9267.0,3.0,41.5,14.441223413,10.2,133.0,1.0
27063,14.6,9911.0,0.0,44.1,14.240168300000002,8.1,143.5,1.0
19051,17.4,9017.0,0.0,38.6,16.607978027,10.9,194.3,1.0
46057,11.6,6111.0,0.0,36.8,12.71634471,7.3,146.4,0.0
18131,30.9,12469.0,0.0,41.7,18.974508893,7.3,228.4,1.0
51063,40.2,15795.0,0.0,43.6,16.603962726,7.6,157.4,0.0
21149,37.8,9252.0,0.0,41.5,20.587922385,16.3,208.7,0.0
29173,21.6,10212.0,0.0,43.4,18.505859562999998,7.1,164.0,0.0
33005,109.1,76493.0,27.0,40.7,16.624635489,7.1,148.0,1.0
55091,32.2,7289.0,0.0,44.1,15.710651217999999,11.6,152.4,1.0
13181,38.0,7915.0,0.0,45.0,17.112047677,13.9,192.7,0.0
26031,36.6,25413.0,0.0,47.1,17.531842858,14.2,171.7,0.0
37143,54.5,13422.0,0.0,46.4,16.788920865999998,13.1,190.5,0.0
49013,5.7,19964.0,4.0,29.7,11.347414752999999,8.4,160.3,1.0
55037,9.1,4321.0,0.0,49.0,15.527174054000001,10.8,189.3,0.0
05127,12.6,10319.0,0.0,39.8,20.044696997,15.6,229.4,1.0
16021,8.7,11948.0,0.0,42.8,14.870522912,6.9,156.0,1.0
29075,13.7,6628.0,0.0,42.4,18.993519582,14.2,192.1,1.0
39105,55.3,23106.0,0.0,41.2,22.242768373,12.6,200.0,0.0
19117,20.7,8645.0,0.0,44.1,15.313481207,14.6,196.1,1.0
20043,20.2,7682.0,0.0,39.6,15.727384360999999,9.0,176.6,0.0
27089,5.3,9390.0,0.0,44.1,13.913209791,9.5,142.1,1.0
40011,12.9,9485.0,0.0,36.3,18.273601379000002,11.7,215.3,2.0
40103,15.8,11289.0,0.0,40.7,16.952389642,10.8,204.5,1.0
29061,15.0,8313.0,0.0,40.1,20.374349836,5.5,195.4,0.0
30057,2.1,8768.0,0.0,49.8,13.847949538,4.0,134.6,2.0
46047,4.1,6758.0,0.0,50.5,15.510840183,7.6,193.8,1.0
27149,17.3,9753.0,0.0,33.9,14.323780173,8.8,136.5,1.0
54025,34.8,34786.0,12.0,45.0,22.862162515,12.9,180.3,1.0
19071,14.6,6993.0,0.0,45.1,15.579271732,7.4,163.3,1.0
29125,17.4,8769.0,0.0,42.8,19.890701899,13.5,224.4,0.0
37075,30.3,8484.0,0.0,44.3,18.298457598,5.1,174.6,0.0
36121,71.1,40085.0,5.0,40.9,15.897912863,10.7,180.4,1.0
48411,5.4,6054.0,0.0,40.6,15.79116238,4.8,160.0,0.0
19177,15.6,7020.0,0.0,43.3,15.861168147999999,2.1,197.9,1.0
27121,16.4,11097.0,0.0,45.9,14.069025428,6.6,124.2,1.0
18101,30.8,10217.0,0.0,41.8,20.4381285,7.0,190.6,0.0
17129,40.4,12288.0,0.0,42.6,14.616425182,8.1,146.8,0.0
21075,33.2,6120.0,0.0,42.8,24.641682291,11.1,246.8,0.0
22023,5.3,6968.0,0.0,39.9,18.683577925999998,17.5,268.9,1.0
36025,33.3,44527.0,0.0,45.4,15.84691835,6.6,184.1,3.0
37043,49.3,11139.0,0.0,49.6,16.310994291,3.7,145.7,0.0
37053,89.9,27072.0,0.0,41.3,15.372268443,7.8,189.6,0.0
48287,26.4,17144.0,0.0,39.8,14.878234008,13.5,160.9,0.0
05095,13.4,6900.0,0.0,44.2,22.240461226,14.2,253.6,0.0
40077,15.5,10231.0,0.0,40.0,21.041173012999998,15.0,283.3,1.0
08125,4.3,10020.0,0.0,38.5,14.277809153,7.7,150.2,2.0
40151,6.9,8897.0,0.0,34.7,16.486431325999998,11.0,208.3,1.0
06027,1.8,17987.0,4.0,45.6,11.833847367,6.9,160.9,2.0
29137,13.7,8664.0,0.0,43.8,18.063932591,11.1,207.3,0.0
35017,7.5,27346.0,6.0,45.9,14.353432204,5.9,165.0,1.0
21041,84.1,10737.0,0.0,37.6,22.397978726999998,11.5,211.0,1.0
05141,24.4,16603.0,0.0,46.6,18.995632142999998,12.5,192.0,1.0
20117,11.2,9722.0,0.0,45.2,15.176062032,9.1,140.7,1.0
30043,6.9,12097.0,0.0,46.2,14.519367617,5.2,149.3,0.0
31021,14.0,6488.0,0.0,47.1,17.03178364,7.8,169.2,1.0
35047,6.2,27591.0,8.0,40.7,18.35512046,11.8,164.2,1.0
31121,16.2,7733.0,0.0,42.5,15.550875253,13.1,138.8,1.0
51037,26.5,11938.0,0.0,43.7,19.307745303,9.3,196.2,0.0
42131,71.2,27046.0,6.0,42.3,17.985287428,9.9,200.8,1.0
48343,51.3,12339.0,0.0,42.2,15.090974965,9.0,236.6,0.0
47175,20.3,5765.0,0.0,44.5,22.371614629,11.2,253.2,0.0
26007,51.8,28360.0,9.0,45.6,17.356943389,10.7,213.5,1.0
29153,13.1,9017.0,0.0,48.9,22.379373882,6.4,210.8,0.0
48407,46.4,28719.0,0.0,43.0,16.528465331,11.6,214.4,0.0
29025,22.1,9108.0,0.0,41.3,20.474105068,16.9,194.5,0.0
31035,11.4,6214.0,0.0,43.2,14.787980012,7.6,165.6,0.0
31143,12.3,5278.0,0.0,45.3,13.601696475,7.8,142.4,1.0
51830,1559.3,14896.0,0.0,23.8,16.03523733,11.3,118.3,0.0
21161,72.8,17150.0,5.0,40.3,22.345549446,10.4,253.7,1.0
48305,6.6,5877.0,0.0,39.4,15.659791772,14.2,188.4,1.0
21061,40.2,12274.0,0.0,41.3,21.710388229,14.4,195.3,0.0
29081,12.4,8414.0,0.0,42.6,20.914508004,8.2,205.2,1.0
01037,17.7,10715.0,0.0,44.2,20.399965623,17.9,237.0,0.0
51101,58.2,16939.0,0.0,39.4,16.522573302,13.7,175.6,0.0
13289,25.2,8188.0,0.0,45.0,20.137556227,13.7,277.2,0.0
17127,65.0,14080.0,0.0,42.1,16.249928423,24.3,233.5,1.0
29139,22.8,11534.0,0.0,43.2,20.730841507,10.7,223.1,0.0
13197,23.9,8351.0,0.0,40.8,18.60120943,21.0,229.5,0.0
20139,23.1,15941.0,0.0,42.8,16.563072564000002,8.0,170.7,0.0
48159,37.3,10766.0,0.0,42.1,14.262096896,11.2,226.0,0.0
19009,13.8,5506.0,0.0,47.0,16.186632591,6.5,165.3,1.0
27081,11.0,5673.0,0.0,46.2,13.818728437,8.7,131.9,2.0
31051,12.6,5709.0,0.0,42.1,13.083836095,7.2,153.5,0.0
38025,1.8,4332.0,0.0,44.4,17.395058202999998,11.0,148.5,0.0
48335,10.3,8145.0,0.0,35.4,13.55322752,5.8,248.5,1.0
05129,12.3,7958.0,0.0,46.8,19.924647373,13.0,217.5,0.0
19053,15.9,7890.0,0.0,38.2,18.177573797,16.2,195.7,1.0
19185,12.2,6401.0,0.0,45.3,16.933845142,18.6,196.8,1.0
54001,48.6,16535.0,0.0,41.5,23.259240262,14.7,194.8,1.0
05089,27.9,16722.0,0.0,50.1,19.92201061,13.2,189.9,0.0
51133,64.5,12147.0,0.0,53.6,14.576718330999999,7.9,154.7,0.0
31127,17.8,6958.0,0.0,41.0,14.700431367,8.7,148.8,1.0
48193,10.2,8484.0,0.0,46.7,14.493903626,13.2,198.7,1.0
08089,14.9,18432.0,4.0,40.9,16.209473009,9.6,184.4,1.0
31003,7.8,6336.0,0.0,46.6,14.201672857,6.8,170.7,1.0
21069,41.2,14432.0,3.0,40.1,22.118633369,10.9,242.8,1.0
20027,13.2,7997.0,0.0,43.3,14.437340455,7.7,146.3,1.0
48307,7.8,7987.0,0.0,43.5,14.433364695999998,10.7,182.4,1.0
36031,21.9,37300.0,0.0,44.5,13.756577864,8.5,154.7,1.0
40075,9.3,8729.0,0.0,43.0,20.506001583,14.8,225.7,1.0
48299,20.7,21646.0,0.0,55.0,13.023916645,7.7,143.0,1.0
26013,9.9,8320.0,0.0,42.9,19.338342617000002,16.0,188.2,1.0
53039,10.9,22107.0,0.0,45.3,14.311189028,8.5,149.7,2.0
54067,40.6,24842.0,0.0,43.3,21.184049385,9.6,184.4,1.0
13079,38.9,12318.0,0.0,41.5,18.076454026,18.0,213.7,0.0
40149,11.6,11127.0,0.0,39.0,16.506134667999998,9.1,239.5,1.0
51005,36.5,14910.0,10.0,45.8,16.914677438,13.2,187.3,1.0
05073,14.5,6682.0,0.0,43.3,20.145484054,26.6,231.7,0.0
17123,32.7,11534.0,0.0,44.8,14.477472573,10.9,179.8,0.0
39111,32.1,13790.0,0.0,44.7,19.407347976,13.7,191.9,0.0
56035,2.1,9813.0,0.0,38.3,13.91299376,7.8,143.2,0.0
27071,4.3,12440.0,0.0,46.4,16.381705296,7.9,134.4,1.0
31033,8.4,9310.0,4.0,40.4,13.959402913,7.5,163.0,1.0
21197,70.5,12442.0,0.0,38.7,23.916493823000003,16.2,268.6,0.0
27029,8.7,8810.0,0.0,41.9,18.987253551,6.0,156.5,1.0
56031,4.2,8566.0,0.0,47.5,14.149228477000001,11.3,158.0,1.0
26129,38.5,20952.0,10.0,47.6,19.055921989,13.0,246.2,1.0
29115,20.7,12037.0,0.0,42.2,20.446791227000002,14.0,250.3,1.0
42083,44.4,40968.0,5.0,41.5,20.485973056,9.5,215.5,1.0
54023,25.0,11626.0,3.0,44.0,22.449765849000002,17.9,182.8,1.0
13263,17.5,6272.0,0.0,45.6,17.952762149,18.8,230.6,0.0
17065,19.5,8163.0,0.0,43.1,16.029568925,17.1,185.5,1.0
37103,21.6,9637.0,0.0,44.1,18.612754764,27.2,172.9,0.0
19195,19.0,7453.0,0.0,43.8,14.871467552,14.3,149.7,0.0
20031,13.7,8233.0,0.0,43.0,15.480070714000002,8.5,177.9,0.0
26131,5.2,5795.0,0.0,52.7,16.637264420999998,5.7,199.8,1.0
27011,10.6,4989.0,0.0,48.5,14.600114947,6.4,149.5,2.0
31093,11.0,6468.0,0.0,43.3,14.809656199,8.6,140.2,1.0
21127,38.2,15571.0,6.0,40.1,22.972470816999998,17.7,253.4,1.0
26101,45.6,24528.0,0.0,47.1,16.136634514,7.0,158.6,1.0
26009,49.6,23365.0,0.0,47.4,16.385554035,4.9,167.1,0.0
31027,12.0,8446.0,0.0,44.4,12.635509515999999,6.5,154.6,0.0
48455,21.0,14740.0,0.0,47.3,16.632064225,26.8,243.9,0.0
25019,226.2,11327.0,0.0,39.4,13.948758427000001,6.9,137.6,1.0
48379,47.6,12159.0,0.0,45.8,14.303197822000001,23.6,225.7,0.0
51103,85.5,10783.0,0.0,54.1,14.151457392000001,9.0,151.1,1.0
26089,62.5,21764.0,0.0,50.3,13.579268461,6.4,120.6,0.0
27167,8.8,6254.0,0.0,43.5,14.77916831,12.6,161.6,1.0
46037,5.6,5505.0,0.0,47.9,15.26888868,8.3,149.9,1.0
