FIPS,State,County,x2020-02-15,x2020-02-16,x2020-02-17,x2020-02-18,x2020-02-19,x2020-02-20,x2020-02-21,x2020-02-22,x2020-02-23,x2020-02-24,x2020-02-25,x2020-02-26,x2020-02-27,x2020-02-28,x2020-02-29,x2020-03-01,x2020-03-02,x2020-03-03,x2020-03-04,x2020-03-05,x2020-03-06,x2020-03-07,x2020-03-08,x2020-03-09,x2020-03-10,x2020-03-11,x2020-03-12,x2020-03-13,x2020-03-14,x2020-03-15,x2020-03-16,x2020-03-17,x2020-03-18,x2020-03-19,x2020-03-20,x2020-03-21,x2020-03-22,x2020-03-23,x2020-03-24,x2020-03-25,x2020-03-26,x2020-03-27,x2020-03-28,x2020-03-29,x2020-03-30,x2020-03-31,x2020-04-01,x2020-04-02,x2020-04-03,x2020-04-04,x2020-04-05,x2020-04-06,x2020-04-07,x2020-04-08,x2020-04-09,x2020-04-10,x2020-04-11,x2020-04-12,x2020-04-13,x2020-04-14,x2020-04-15,x2020-04-16,x2020-04-17,x2020-04-18,x2020-04-19,x2020-04-20,x2020-04-21,x2020-04-22,x2020-04-23,x2020-04-24,x2020-04-25,x2020-04-26,x2020-04-27,x2020-04-28,x2020-04-29,x2020-04-30,x2020-05-01,x2020-05-02,x2020-05-03,x2020-05-04,x2020-05-05,x2020-05-06,x2020-05-07,x2020-05-08,x2020-05-09,x2020-05-10,x2020-05-11,x2020-05-12,x2020-05-13,x2020-05-14,x2020-05-15,x2020-05-16,x2020-05-17,x2020-05-18,x2020-05-19,x2020-05-20
12011,Florida,Broward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7,1,0,1,0,1,4,5,10,8,7,7,6,7,5,4,0,1,4,13,7,6,8,0,7,4,15,16,5,0,8,4,5,3,3,14,5,3,1,7,4,11,18,9,0,1,0,9,0,5,6,1,2,1,3
24005,Maryland,Baltimore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,0,2,3,5,5,4,1,10,0,5,7,1,5,0,8,9,4,3,5,2,17,9,11,5,6,10,8,4,6,6,6,8,8,6,3,10,14,5,11,6,10,5,8,14
06065,California,Riverside,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,2,0,0,0,0,1,4,0,1,1,3,1,6,3,4,1,6,2,0,9,0,4,5,10,5,1,10,8,6,10,3,5,1,23,0,2,6,7,11,0,14,3,6,4,10,6,2,5,11,10,8,3,6,4,4,7,4
42011,Pennsylvania,Berks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3,1,4,7,1,1,6,1,3,3,6,25,9,8,3,1,1,1,0,1,2,25,1,0,1,0,0,29,1,20,0,1,1,1,1,7,17,11,1,0,40,14,11
08005,Colorado,Arapahoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,6,1,3,0,0,3,2,1,3,5,6,7,1,1,4,9,3,3,4,3,7,8,16,5,24,2,0,3,6,4,1,11,1,3,1,8,4,3,5,0,0,3,4,17,13,14,17,10,0,5,14
42071,Pennsylvania,Lancaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,3,3,3,2,1,4,2,1,0,32,13,8,8,8,5,3,6,15,9,8,1,5,7,12,6,3,10,5,3,7,8,3,7,6,6,5,6,2,4,4,4,2,3,5,4,4
55079,Wisconsin,Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,2,0,0,1,1,5,2,10,1,10,6,4,10,8,10,8,3,6,7,4,9,6,2,3,7,7,3,8,4,3,5,5,7,3,4,5,5,4,0,6,3,8,7,5,1,6,4,1,6,7,3,0,4,4,5
34005,New Jersey,Burlington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,3,1,1,1,0,2,4,4,1,0,1,1,4,17,7,2,3,1,3,5,2,8,5,7,6,4,8,11,13,14,2,3,0,15,13,8,5,4,4,2,8,6,14,10,1,0,6,2,2
17197,Illinois,Will,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,2,1,0,1,1,4,4,11,5,11,6,4,4,3,14,4,7,4,5,4,1,3,5,9,6,6,2,3,9,3,3,7,6,1,4,9,11,6,4,3,0,0,8,4,17,6,3,0,0,4,4
06073,California,San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,2,6,1,1,1,1,0,12,5,4,4,1,0,2,6,7,3,7,1,0,1,15,9,16,0,9,0,12,5,5,7,3,7,0,0,12,11,13,3,5,0,0,10,13,6,8,4,0,7,0,0
26049,Michigan,Genesee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,1,2,1,4,3,8,7,6,9,9,5,6,9,9,3,10,7,6,3,8,8,7,6,7,6,4,4,9,6,8,4,4,0,3,1,8,5,1,9,1,0,1,2,1,1,1,0,1,4,3
42029,Pennsylvania,Chester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,1,2,6,2,0,3,5,3,2,6,6,2,21,2,0,13,5,0,0,4,17,9,1,5,0,1,31,7,11,9,7,1,3,2,8,16,5,4,0,7,3,5
17097,Illinois,Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,7,0,1,0,7,1,6,5,5,3,3,13,7,5,1,4,0,7,5,2,11,5,10,3,0,5,5,10,2,1,4,6,0,11,3,5,3,0,0,12,9,8,5,2,6,0,6,10
22033,Louisiana,East Baton Rouge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,2,0,1,1,2,1,8,3,6,2,3,3,6,4,3,6,4,4,0,6,0,2,16,5,5,9,5,6,4,1,4,8,9,2,5,3,7,2,5,1,8,3,6,2,9,2,4,3,4,4,3,2
24510,Maryland,Baltimore city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,1,1,1,3,4,5,2,2,3,0,8,7,1,8,3,5,5,2,5,7,1,9,2,11,11,3,11,3,0,4,7,9,6,8,6,2,7,8,6,0,8,3,5,2,5
39095,Ohio,Lucas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,1,4,4,0,0,4,1,0,0,4,3,0,0,3,2,0,3,8,11,3,1,0,2,5,48,3,2,0,0,1,13,18,4,6,3,0,1,14,8,8,9,0,1,3,2,5
48201,Texas,Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,0,0,4,2,5,3,2,1,8,3,6,1,3,2,6,6,5,4,4,4,3,1,1,2,2,5,4,5,5,6,5,8,7,4,7,4,6,4,6,8,4,7,4,5,5,0,11,0,1,2,3
39049,Ohio,Franklin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1,2,1,3,0,2,0,0,0,1,3,1,0,3,5,2,6,2,5,4,2,2,3,4,5,9,2,3,2,1,5,3,12,8,1,6,5,5,14,10,2,6,13,1,7,16,7
48113,Texas,Dallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,0,2,0,2,2,2,2,0,1,0,0,1,1,2,3,2,4,1,10,1,7,5,5,0,0,4,1,7,5,4,1,2,10,5,5,2,4,1,3,7,2,2,10,8,0,2,3,5,6,5,6,6,1,14,0
39035,Ohio,Cuyahoga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,3,3,1,0,1,1,4,4,0,0,0,1,1,9,6,3,6,4,1,2,9,15,4,8,0,0,5,13,1,2,3,0,5,1,7,3,5,7,2,1,1,4,2,4,5,1,10,2,8,7
42077,Pennsylvania,Lehigh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,2,1,0,2,1,2,3,0,2,1,4,2,3,1,0,3,1,16,0,0,0,1,1,5,8,8,2,6,3,0,0,11,8,9,3,6,1,0,2,6,4,3,3,0,34,9,6
42095,Pennsylvania,Northampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,4,1,1,0,1,2,3,3,1,2,0,0,2,0,0,2,2,7,0,7,1,1,1,3,0,0,6,30,9,0,0,0,0,23,5,30,1,5,0,2,1,1,20,14,0,3,0,5,6
13121,Georgia,Fulton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,8,1,0,4,2,2,3,3,0,2,4,7,3,6,2,0,0,2,8,3,3,8,0,1,5,3,2,3,3,0,3,9,5,8,2,4,0,2,5,1,5,2,7,0,0,1,4,3,7,5,1,0,6,3,0
36055,New York,Monroe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,3,0,1,4,3,2,4,8,0,4,4,7,0,1,4,1,1,0,0,12,5,3,3,5,1,4,3,4,2,2,0,2,1,0,1,4,29,5,1,3,4,6,2,1,2,2,9,3,2,2,2
04019,Arizona,Pima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,4,1,0,1,0,1,0,3,4,0,9,0,0,3,2,3,14,5,0,2,7,3,2,4,2,0,0,2,2,0,1,8,0,0,16,11,2,13,2,1,0,2,8,8,3,2,0,0,1,9
18089,Indiana,Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,1,0,0,3,1,7,4,2,0,1,5,2,8,1,1,2,2,7,3,4,2,4,2,6,7,6,2,11,3,0,2,6,4,5,7,4,2,1,3,4,2,2,4,0,0,4,6
39099,Ohio,Mahoning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,1,1,1,1,2,2,2,9,0,3,0,0,0,4,6,0,3,1,3,2,4,2,6,3,1,0,0,2,14,0,2,0,1,0,9,16,7,4,3,0,1,9,2,4,7,1,0,2,8,4
06071,California,San Bernardino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,2,5,0,0,3,1,3,4,1,0,6,0,0,8,8,8,2,0,3,7,0,5,8,2,0,0,3,4,4,3,2,1,0,2,3,4,3,8,2,0,0,17,1,11,5,0,0,2,1
22017,Louisiana,Caddo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,0,3,0,0,9,2,5,0,1,13,0,0,0,17,1,0,1,12,2,2,11,1,1,0,7,1,0,7,6,1,6,0,1,0,9,1,2,2,1,4,0,3,5,3,4,8,0,0,0,1
22103,Louisiana,St. Tammany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,3,1,4,0,3,0,1,1,8,5,7,9,7,5,0,6,1,4,2,1,7,8,2,2,1,6,4,4,2,2,2,0,2,2,2,4,1,5,3,3,5,1,0,1,0,2,3,2,2
42003,Pennsylvania,Allegheny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,2,6,1,0,2,3,2,12,5,4,3,5,12,7,0,2,2,0,6,8,0,8,5,3,0,0,7,2,6,2,1,2,1,4,12,0,2,2,0,0,2,2
24003,Maryland,Anne Arundel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,2,0,3,1,4,3,8,2,3,0,5,5,1,5,2,4,4,5,2,7,1,3,4,5,8,0,4,2,5,6,1,3,4,2,4,3,3,6,2,1,5,1,0,3,0
06085,California,Santa Clara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,2,0,3,0,6,1,2,1,5,0,3,2,2,4,2,1,0,0,4,3,1,2,2,2,7,0,5,4,4,0,0,10,5,6,1,3,1,1,3,3,1,4,2,1,1,2,4,0,0,7,2,0,0,3,0,2,0,1,0,0,1,2
21111,Kentucky,Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,4,0,4,0,0,0,8,7,0,6,6,1,1,5,3,4,3,4,3,1,3,3,6,2,0,3,0,2,2,5,1,2,3,0,5,7,0,5,0,4,0,2,4,1,2,0,1,0,2,3,8
34037,New Jersey,Sussex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,1,1,0,2,4,6,0,5,1,8,3,1,2,2,11,1,7,2,5,7,6,2,7,1,1,4,2,4,7,4,1,1,4,2,1,2,2,0,1,7,1,1,0,0,1,0,1,1
13095,Georgia,Dougherty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,6,5,0,1,8,3,1,0,0,1,13,12,6,4,2,4,0,6,0,6,4,3,0,0,8,5,3,3,0,0,0,6,4,1,1,3,1,0,1,0,1,0,0,0,0,2,1,1,2,2,0,0,1,4,0
10003,Delaware,New Castle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,1,2,0,0,0,0,2,2,6,0,0,1,0,1,4,5,2,0,1,3,2,2,5,7,3,2,6,2,3,2,6,3,3,1,2,4,2,2,2,0,5,2,6,6,7,3,6,5,3
08059,Colorado,Jefferson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,1,2,4,2,2,1,3,2,2,0,0,4,1,1,1,1,2,1,0,0,4,3,10,8,0,0,4,3,5,0,7,1,2,2,3,0,3,3,1,0,0,3,8,2,11,4,4,2,2,6
17089,Illinois,Kane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,0,1,0,1,3,3,0,3,1,1,2,0,1,1,0,0,1,3,2,0,1,2,4,2,0,0,0,0,2,4,3,4,5,0,0,8,9,4,6,4,1,1,3,5,6,3,2,6,0,5,16
13067,Georgia,Cobb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,0,2,2,2,2,3,3,1,2,3,0,3,1,0,3,1,5,3,5,2,0,3,2,4,3,3,6,2,1,6,0,7,6,2,0,1,4,1,5,1,6,2,1,1,6,3,2,3,0,0,1,2,0
36027,New York,Dutchess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,4,0,2,0,1,3,1,5,4,2,3,7,4,4,0,0,0,6,1,1,4,3,3,2,0,1,0,3,1,1,3,2,5,4,11,2,2,3,3,0,5,4,5,3,3,1,2,2,3
36001,New York,Albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,1,0,1,2,2,2,0,1,4,5,0,0,0,7,2,1,0,5,1,1,2,0,0,2,6,2,5,1,4,5,23,7,3,4,2,3,4,2,2,4,3,1,1,1,2
42069,Pennsylvania,Lackawanna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,1,1,2,6,2,2,0,1,3,2,2,2,5,6,0,12,4,1,3,2,0,0,8,10,1,1,0,3,1,16,3,6,1,2,2,0,7,4,7,6,6,2,0,2,5
48439,Texas,Tarrant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,2,2,5,1,1,1,0,4,0,4,1,4,1,3,1,0,3,2,1,3,4,1,0,5,3,7,1,2,4,2,6,5,2,5,6,2,1,5,5,3,3,1,2,0,7,2
09007,Connecticut,Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,2,0,2,5,3,1,0,1,2,7,2,2,5,3,5,2,6,4,6,0,4,3,1,6,3,3,9,0,2,2,3,6,4,6,1,0,1,0,2,6,0,1,6,0,0
39153,Ohio,Summit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,0,0,0,2,1,2,0,0,1,1,0,1,0,0,1,1,3,1,3,4,2,2,3,0,3,1,4,6,0,0,8,1,0,8,4,3,1,4,0,0,8,2,13,3,6,0,2,1,18
53061,Washington,Snohomish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,2,1,0,5,0,3,5,0,0,7,2,7,0,2,3,4,9,3,1,2,3,1,2,4,4,3,5,2,5,0,4,2,0,1,3,1,1,2,0,0,2,0,0,0,2,0,2,2,0,0,2,2,1,0,2,4,0,0,0,6,0
42079,Pennsylvania,Luzerne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,3,3,1,3,2,0,4,5,1,1,3,1,2,2,14,10,0,4,4,1,4,3,8,6,4,5,0,4,3,3,7,6,0,0,1,8,3,1,3,0,0,0,2,4
34015,New Jersey,Gloucester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,2,1,0,1,0,0,2,3,4,4,1,1,1,2,2,1,0,0,1,2,5,2,6,2,2,1,0,10,2,3,6,7,2,2,7,2,6,8,7,3,1,8,2
34001,New Jersey,Atlantic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,1,1,0,3,2,0,4,2,0,0,3,2,6,0,0,0,1,5,2,4,4,3,1,2,0,3,8,6,4,0,5,2,9,11,8,3,2,0,9,5
08123,Colorado,Weld,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,1,2,1,2,1,3,0,6,2,2,1,3,6,4,4,4,5,2,2,3,1,0,3,4,1,0,1,12,0,1,8,1,5,2,5,0,0,2,5,2,4,0,0,0,1,3,2,0,3,1,0,0,1,1
34041,New Jersey,Warren,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,2,0,8,3,4,2,1,5,3,3,3,5,3,1,7,5,1,2,2,2,4,10,1,1,1,2,1,4,3,5,2,2,1,0,4,6,1,3,0,2,1,0,1
09005,Connecticut,Litchfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,2,1,3,1,3,4,4,0,5,6,9,2,2,0,10,1,4,3,3,4,1,1,1,3,1,6,3,0,5,1,5,4,0,2,2,2,1,0,5,0,1,0,0,2,4
13135,Georgia,Gwinnett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,3,3,4,0,0,1,1,5,5,3,0,4,0,2,4,2,2,0,0,0,1,5,2,1,2,1,0,0,7,12,4,3,3,0,0,5,9,0,0,0,1,0,3,9,3
39061,Ohio,Hamilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,3,1,1,0,3,0,4,3,3,2,1,0,3,4,2,6,2,4,3,2,0,2,10,3,4,3,2,0,3,10,0,7,0,2,0,1,3,0,4,2,0,1,5,0
10005,Delaware,Sussex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,2,3,0,2,3,1,1,1,4,3,0,1,6,4,1,3,2,1,2,6,3,4,4,1,5,2,2,3,4,7,4,1,0,2,6,6,3,4,1,1,1,1
51087,Virginia,Henrico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,13,0,0,0,0,17,2,0,0,0,10,0,0,0,0,0,26,0,6,5,1,3,3,0,0,6,3,2,2,2,1,0,1,0,3,1,0,0,1,2,0,0,1,0,0,0,1,0
29510,Missouri,St. Louis city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,2,0,4,0,1,4,0,0,7,2,1,0,3,0,0,0,10,5,1,2,2,0,4,1,5,0,4,1,5,1,7,4,1,2,1,2,2,1,4,0,0,1,1,3,8,1
08001,Colorado,Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,0,1,2,2,0,2,7,2,1,0,1,1,1,2,2,2,2,9,0,0,11,0,1,2,1,1,1,5,0,0,0,4,3,3,2,1,0,0,3,2,5,8,3,0,0,2,4
01097,Alabama,Mobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,2,0,2,1,4,0,3,0,2,4,2,0,4,4,5,1,0,2,0,1,2,3,7,2,6,0,1,4,5,5,2,3,2,2,5,5,1,2,2,0,1,0,2,3
18081,Indiana,Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,3,5,3,1,0,1,4,5,0,1,1,1,6,1,3,5,2,1,2,7,6,1,5,2,3,0,3,1,0,6,2,0,5,1,1,0,2,1,0,0,3,2
26145,Michigan,Saginaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,4,4,2,1,4,0,0,5,3,3,3,2,3,0,4,5,4,3,4,3,0,2,2,4,4,1,4,0,2,2,3,3,2,2,0,2,0,1
36067,New York,Onondaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,2,1,1,1,1,0,2,0,0,0,0,7,2,2,2,0,1,1,0,0,1,2,2,2,1,4,1,1,9,1,3,4,3,1,4,4,4,5,9,4,2,2,0
06059,California,Orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,3,3,0,1,0,0,1,2,0,0,1,1,0,0,3,3,3,4,0,1,0,1,2,0,2,1,1,2,2,1,5,2,0,5,4,4,1,5,3,2,0,2,2,0,4,2,2,0,0,10
